Date,Close,High,Low,Open,Volume
1986-04-28,0.07236894965171814,0.07290103828087181,0.07130416038255848,0.07183686102256447,28886400
1986-04-29,0.07024000585079193,0.07236897306709802,0.069707917049478,0.07236897306709802,30326400
1986-04-30,0.06864374876022339,0.07077210425424788,0.06704748213970503,0.07024001538074176,30902400
1986-05-01,0.06757956743240356,0.06864374512302872,0.06651538974177841,0.06864374512302872,54345600
1986-05-02,0.06757956743240356,0.06864374512302872,0.067047478587091,0.06757956743240356,20246400
1986-05-05,0.06704747676849365,0.06757956559937384,0.06704747676849365,0.06757956559937384,3254400
1986-05-06,0.06757956743240356,0.06864374512302872,0.06757956743240356,0.06757956743240356,9734400
1986-05-07,0.06757956743240356,0.06811165627771613,0.06651538974177841,0.06757956743240356,5155200
1986-05-08,0.06811166554689407,0.06811166554689407,0.06704748771144714,0.0675795766291706,3542400
1986-05-09,0.06757956743240356,0.06811165627771613,0.06757956743240356,0.06811165627771613,6076800
1986-05-12,0.06811166554689407,0.0697079323000645,0.0675795766291706,0.0675795766291706,10483200
1986-05-13,0.06864374876022339,0.06917583763372952,0.06811165988671727,0.06811165988671727,3830400
1986-05-14,0.06811166554689407,0.06864375446461755,0.06811166554689407,0.06864375446461755,9302400
1986-05-15,0.06811166554689407,0.06917584338234102,0.06811166554689407,0.06811166554689407,3801600
1986-05-16,0.06864374876022339,0.07024001538074176,0.06811165988671727,0.06811165988671727,11952000
1986-05-19,0.06757956743240356,0.06864374512302872,0.067047478587091,0.06864374512302872,11001600
1986-05-20,0.06704747676849365,0.06757956559937384,0.06651538793761347,0.06757956559937384,61977600
1986-05-21,0.06598328053951263,0.06757954658297541,0.06598328053951263,0.06704745790182115,8092800
1986-05-22,0.06598328053951263,0.06651536922066689,0.06598328053951263,0.06598328053951263,4406400
1986-05-23,0.06598328053951263,0.06704745790182115,0.06598328053951263,0.06598328053951263,4089600
1986-05-27,0.06811166554689407,0.06811166554689407,0.06598330987600019,0.06598330987600019,13881600
1986-05-28,0.07024000585079193,0.07024000585079193,0.06811165064553619,0.06811165064553619,15523200
1986-05-29,0.07183688133955002,0.07290105889882924,0.06970791420996619,0.0702400029896058,45676800
1986-05-30,0.07449730485677719,0.07556148212491881,0.07236895032049395,0.07236895032049395,27072000
1986-06-02,0.07236894965171814,0.07449730416833283,0.07236894965171814,0.07449730416833283,19728000
1986-06-03,0.07236894965171814,0.07236894965171814,0.07130416038255848,0.07236894965171814,5011200
1986-06-04,0.07183688133955002,0.07290105889882924,0.071304180548885,0.07236897011918964,4723200
1986-06-05,0.07290105521678925,0.07290105521678925,0.07130417694749912,0.07183687771125882,13708800
1986-06-06,0.07290105521678925,0.07290105521678925,0.07183687771125882,0.07290105521678925,3427200
1986-06-09,0.06970791518688202,0.07290105992049513,0.06970791518688202,0.07290105992049513,12672000
1986-06-10,0.06970791518688202,0.06970791518688202,0.06864373761268898,0.06970791518688202,3427200
1986-06-11,0.06970791518688202,0.06970791518688202,0.06864373761268898,0.06970791518688202,2304000
1986-06-12,0.06704747676849365,0.06970792092289457,0.06651538793761347,0.06970792092289457,13708800
1986-06-13,0.06704747676849365,0.06757956559937384,0.06651538793761347,0.06704747676849365,7891200
1986-06-16,0.06651537865400314,0.06757955616723531,0.06598328989738705,0.06704746741061923,9590400
1986-06-17,0.06757956743240356,0.06864374512302872,0.067047478587091,0.067047478587091,13075200
1986-06-18,0.06704747676849365,0.06757956559937384,0.06598329910673328,0.06757956559937384,4348800
1986-06-19,0.06651537865400314,0.06757955616723531,0.06598328989738705,0.06704746741061923,8467200
1986-06-20,0.06678139418363571,0.06704743615429658,0.0665153476457307,0.0665153476457307,3801600
1986-06-23,0.06757956743240356,0.06757956743240356,0.06545121205115327,0.06678143644805822,46195200
1986-06-24,0.06704747676849365,0.06811165443025402,0.06651538793761347,0.06757956559937384,14572800
1986-06-25,0.06598328053951263,0.06757954658297541,0.06598328053951263,0.06704745790182115,15235200
1986-06-26,0.06385491043329239,0.06651535319820653,0.06385491043329239,0.0659832646452237,19152000
1986-06-27,0.06332283467054367,0.0643870119914567,0.06279074601008715,0.06385492333100018,10396800
1986-06-30,0.06545118987560272,0.06704745587070876,0.06279074655042599,0.06332283521546134,62352000
1986-07-01,0.06545118987560272,0.06545118987560272,0.06491910121056738,0.06545118987560272,47577600
1986-07-02,0.06545118987560272,0.06545118987560272,0.06491910121056738,0.06545118987560272,52617600
1986-07-03,0.06651537865400314,0.06704746741061923,0.06598328989738705,0.06598328989738705,14140800
1986-07-07,0.06385491043329239,0.06651535319820653,0.06385491043329239,0.06651535319820653,14054400
1986-07-08,0.06225866451859474,0.06385493068377122,0.06172596378591044,0.06385493068377122,14256000
1986-07-09,0.05959761515259743,0.06225867105140881,0.059065526375039756,0.06225867105140881,46137600
1986-07-10,0.05800134316086769,0.06012969806343972,0.05534089953265265,0.05959760933779672,46886400
1986-07-11,0.05959761515259743,0.06066179270771277,0.05800134881992441,0.05800134881992441,17395200
1986-07-14,0.05879947170615196,0.060129695752764376,0.05800134093198117,0.05800134093198117,28598400
1986-07-15,0.05959761515259743,0.06066179270771277,0.05800134881992441,0.0587994797026377,13190400
1986-07-16,0.061725955456495285,0.061725955456495285,0.06012968950672189,0.06012968950672189,9360000
1986-07-17,0.06279074400663376,0.06279074400663376,0.061193866065327195,0.061725954708806444,6940800
1986-07-18,0.06332283467054367,0.06385492333100018,0.06119386801782928,0.06279074601008715,12326400
1986-07-21,0.06332283467054367,0.0643870119914567,0.06332283467054367,0.06332283467054367,3513600
1986-07-22,0.06545118987560272,0.06545118987560272,0.06332283521546134,0.06332283521546134,10512000
1986-07-23,0.06385491043329239,0.06651535319820653,0.06385491043329239,0.06545117609224087,20793600
1986-07-24,0.06598328053951263,0.06704745790182115,0.06491910317720412,0.06491910317720412,14140800
1986-07-25,0.06651537865400314,0.06704746741061923,0.06598328989738705,0.06598328989738705,20448000
1986-07-28,0.0649191364645958,0.06651540332654697,0.0649191364645958,0.06651540332654697,11808000
1986-07-29,0.06332283467054367,0.06545118931236973,0.06225865734963064,0.06491910065191321,14054400
1986-07-30,0.061193861067295074,0.06332282747819674,0.05906550666721221,0.06332282747819674,26409600
1986-07-31,0.06066178157925606,0.06172595893914714,0.060661781579256065,0.0611938702592016,15638400
1986-08-01,0.06012969836592674,0.06119387582256619,0.059597609637607026,0.06066178709424647,12902400
1986-08-04,0.06012969836592674,0.06012969836592675,0.058533432180967584,0.06012969836592675,12441600
1986-08-05,0.05959761515259743,0.06066179270771277,0.05959761515259743,0.0601297039301551,2822400
1986-08-06,0.059065524488687515,0.06012970200981664,0.05800134696755838,0.05959761324925208,18316800
1986-08-07,0.0585334450006485,0.059597622690358426,0.058001356155793535,0.05906553384550346,3657600
1986-08-08,0.059065524488687515,0.06012970200981664,0.05853343572812295,0.05853343572812295,4147200
1986-08-11,0.061193861067295074,0.06172594966731579,0.06012968386725365,0.06012968386725365,7948800
1986-08-12,0.06279074400663376,0.06279074400663376,0.061193866065327195,0.061193866065327195,9993600
1986-08-13,0.06332283467054367,0.06332283467054367,0.06225865734963064,0.06279074601008715,6883200
1986-08-14,0.0649191364645958,0.06545122541857952,0.06332286960264463,0.06332286960264463,20131200
1986-08-15,0.06518515944480896,0.06545120154112119,0.06438702402137969,0.06491911278125044,6105600
1986-08-18,0.0643870159983635,0.06545119338550198,0.0643870159983635,0.06518515132234022,12787200
1986-08-19,0.0643870159983635,0.06465306262877098,0.06332283861122501,0.0643870159983635,20390400
1986-08-20,0.06385491043329239,0.06438699898627522,0.06385491043329239,0.06438699898627522,20764800
1986-08-21,0.06385491043329239,0.06491908753925804,0.06385491043329239,0.06385491043329239,49536000
1986-08-22,0.06279074400663376,0.06438700993707153,0.061725954708806444,0.06385492129359227,5760000
1986-08-25,0.06279074400663376,0.06279074400663376,0.061725954708806444,0.06279074400663376,2419200
1986-08-26,0.06225866451859474,0.06279075324032024,0.06225866451859474,0.06279075324032024,10857600
1986-08-27,0.06225866451859474,0.06279075324032024,0.06172596378591044,0.06225866451859474,9532800
1986-08-28,0.06225866451859474,0.06279075324032024,0.06225866451859474,0.06225866451859474,3427200
1986-08-29,0.06066178157925606,0.06279074830994896,0.05959760421936498,0.062258659630003425,25430400
1986-09-02,0.059065524488687515,0.06066179077038121,0.05826738906421752,0.06066179077038121,5212800
1986-09-03,0.05746926739811897,0.05853344508944325,0.05587300086113256,0.05853344508944325,18316800
1986-09-04,0.06225866451859474,0.06225866451859474,0.05853343145555746,0.05853343145555746,39427200
1986-09-05,0.0649191364645958,0.0649191364645958,0.061725990729467516,0.06225869169467718,26352000
1986-09-08,0.0643870159983635,0.06545119338550198,0.0643870159983635,0.06491910469193274,9619200
1986-09-09,0.06545118987560272,0.06704745587070876,0.06438701254553203,0.06438701254553203,37526400
1986-09-10,0.0643870159983635,0.06598328207907123,0.0643870159983635,0.06545119338550198,10886400
1986-09-11,0.061725955456495285,0.0649190993669183,0.061725955456495285,0.06438701071699382,35654400
1986-09-12,0.06012969836592674,0.062258665290172016,0.06012969836592675,0.06172596455088591,24451200
1986-09-15,0.061193861067295074,0.061193861067295074,0.05906550666721221,0.06012968386725365,22492800
1986-09-16,0.061193861067295074,0.06172594966731579,0.06012968386725365,0.061193861067295074,5184000
1986-09-17,0.06279074400663376,0.06385492129359227,0.06066177742184794,0.061193866065327195,8035200
1986-09-18,0.06332283467054367,0.0643870119914567,0.06279074601008715,0.06279074601008715,5356800
1986-09-19,0.06332283467054367,0.06385492333100018,0.06279074601008715,0.06332283467054367,2505600
1986-09-22,0.06279074400663376,0.06332283265011301,0.06279074400663376,0.06332283265011301,4492800
1986-09-23,0.06385491043329239,0.06438699898627522,0.06279073332732674,0.06279073332732674,5961600
1986-09-24,0.06305678933858871,0.063854920004067,0.06279074273859915,0.063854920004067,4780800
1986-09-25,0.061725955456495285,0.0633228334171449,0.061725955456495285,0.06305679137580533,5155200
1986-09-26,0.061725955456495285,0.06225865611729596,0.06119386680657082,0.061725955456495285,2332800
1986-09-29,0.06012969836592674,0.06172596455088591,0.06012969836592675,0.06172596455088591,6192000
1986-09-30,0.06012969836592674,0.06119387582256619,0.06012969836592675,0.06012969836592675,5184000
1986-10-01,0.05959761515259743,0.06119388148527044,0.05853343759748208,0.0601297039301551,32428800
1986-10-02,0.05959761515259743,0.06066179270771277,0.059065526375039756,0.05959761515259743,22723200
1986-10-03,0.06012969836592674,0.06066178709424647,0.059597609637607026,0.059597609637607026,14716800
1986-10-06,0.0649191364645958,0.06598331437256325,0.061725990729467516,0.061725990729467516,85334400
1986-10-07,0.06624936312437057,0.06757958326568701,0.06491913841580604,0.06491913841580604,59788800
1986-10-08,0.06811166554689407,0.06890979663985547,0.06545122095827671,0.06624935661848574,119606400
1986-10-09,0.07024000585079193,0.07183688426578408,0.06811165064553619,0.06811165064553619,92563200
1986-10-10,0.07343315333127975,0.07502941979307756,0.06917583075541305,0.0702400083966116,76752000
1986-10-13,0.07024000585079193,0.07343315066972589,0.07024000585079193,0.07343315066972589,27129600
1986-10-14,0.07130415737628937,0.07183685799383606,0.07077206876956918,0.07077206876956918,12873600
1986-10-15,0.07449730485677719,0.075029393490848,0.07130416104149435,0.07130416104149435,63532800
1986-10-16,0.07449730485677719,0.075029393490848,0.07396521622270638,0.07449730485677719,21859200
1986-10-17,0.07662566006183624,0.07715774413330578,0.07449730550697709,0.07449730550697709,124444800
1986-10-20,0.07715776562690735,0.0782219432007816,0.07502941504640537,0.07662568140721675,43545600
1986-10-21,0.08035030215978622,0.08035030215978622,0.07768986266615448,0.07768986266615448,112377600
1986-10-22,0.08035030215978622,0.08114843766167315,0.07981821791485727,0.08035030215978622,54576000
1986-10-23,0.08035030215978622,0.08088239553920866,0.07955217579239279,0.08035030215978622,70444800
1986-10-24,0.07981820404529572,0.08035028819776739,0.07768984916642521,0.08035028819776739,101376000
1986-10-27,0.08247922360897064,0.08247922360897064,0.08035024863296797,0.08035024863296797,125654400
1986-10-28,0.08434156328439713,0.08567179186191728,0.0824792597179534,0.0824792597179534,142646400
1986-10-29,0.08194713294506073,0.08460757987753201,0.08088234398829697,0.08434152879014353,53222400
1986-10-30,0.08354342728853226,0.08460760454488418,0.08141507277582839,0.0819471568367592,44380800
1986-10-31,0.08247922360897064,0.08460757743983079,0.08194713058401192,0.08354340052440072,63734400
1986-11-03,0.08407557755708694,0.08460767117151981,0.08301139946271874,0.08301139946271874,42192000
1986-11-04,0.08726807683706284,0.08726807683706284,0.08407554383447964,0.08407554383447964,54403200
1986-11-05,0.09258954226970673,0.09312163547006191,0.08673595072739478,0.08726804392774996,45100800
1986-11-06,0.09471788257360458,0.09684623678632268,0.09205744437495147,0.09258952836088649,72576000
1986-11-07,0.09418581426143646,0.09524999154488871,0.09258954376901284,0.09471789833591732,44323200
1986-11-10,0.09046059101819992,0.09418582865779974,0.08992849772789772,0.09418582865779974,28684800
1986-11-11,0.09099329262971878,0.09205747003267922,0.09099329262971878,0.09099329262971878,11894400
1986-11-12,0.09099329262971878,0.09312164743563967,0.08992849408133126,0.09099329262971878,34156800
1986-11-13,0.08966249227523804,0.0915254178614841,0.08939645008866028,0.09099333348832857,30211200
1986-11-14,0.09046059101819992,0.09046059101819992,0.08780014283567286,0.0896624556499926,18720000
1986-11-17,0.09099329262971878,0.09205747003267922,0.08939640994709681,0.09046058735005727,24307200
1986-11-18,0.08620390295982361,0.0915254035425303,0.08620390295982361,0.09099331925261822,59673600
1986-11-19,0.0893964022397995,0.08992848632816039,0.08620387030616183,0.08620387030616183,48729600
1986-11-20,0.09631417691707611,0.09631417691707611,0.08939641589395769,0.08939641589395769,98179200
1986-11-21,0.09950670599937439,0.10057150458286543,0.09684626697151169,0.09684626697151169,91065600
1986-11-24,0.10748866200447083,0.1080207461990236,0.09631418142843864,0.0995067139992332,173836800
1986-11-25,0.10855284333229065,0.10908492754549026,0.10695657242370593,0.10748866577139848,95788800
1986-11-26,0.10748866200447083,0.1090849237226218,0.10748866200447083,0.108552839528069,38793600
1986-11-28,0.10589239746332169,0.10802075263737422,0.10482822901078859,0.10748866841110766,41328000
1986-12-01,0.10376404225826263,0.10642448142358456,0.10323194894450283,0.10589238810982476,40291200
1986-12-02,0.10429611802101135,0.10642447283531123,0.10429611802101135,0.10429611802101135,28771200
1986-12-03,0.10349798202514648,0.1053602947594621,0.10323193995867042,0.10429611735906626,35164800
1986-12-04,0.10482820868492126,0.10589237693111543,0.10269985392355019,0.1034979801081958,42508800
1986-12-05,0.10429611802101135,0.10536029542816129,0.10429611802101135,0.10482821129183212,107510400
1986-12-08,0.10323190689086914,0.10536026100989493,0.1016356458688441,0.10429608395038203,22665600
1986-12-09,0.10269981622695923,0.10376399321703215,0.10216772316467876,0.10323190015475167,16099200
1986-12-10,0.10349798202514648,0.10376403322611412,0.10163567842532245,0.10269985582571828,27590400
1986-12-11,0.10429611802101135,0.10482821129183212,0.1032319406138614,0.103497982682026,11635200
1986-12-12,0.10057150572538376,0.10429612223360253,0.10057150572538376,0.10429612223360253,25286400
1986-12-15,0.09791048616170883,0.10110363184845406,0.09631421475669667,0.10057154746978052,50774400
1986-12-16,0.09897460788488388,0.10057149039487258,0.09844251467368058,0.09844251467368058,77299200
1986-12-17,0.10003876686096191,0.10057147198552428,0.09897458976784076,0.09897458976784076,23356800
1986-12-18,0.10083752870559692,0.10110357073411859,0.09950668828316139,0.10003878147469497,12672000
1986-12-19,0.10323190689086914,0.10429608395038203,0.10110355277184334,0.10110355277184334,56592000
1986-12-22,0.10429611802101135,0.10536029542816129,0.1032319406138614,0.1032319406138614,18316800
1986-12-23,0.10536031424999237,0.10536031424999238,0.10429613665273509,0.10429613665273509,23788800
1986-12-24,0.10509426891803741,0.10536031102558659,0.10482822681048826,0.10536031102558659,7027200
1986-12-26,0.10482820868492126,0.10589237693111543,0.10482820868492126,0.1050942507464698,3715200
1986-12-29,0.10057150572538376,0.10589238384155573,0.10057150572538376,0.10482821552591493,41702400
1986-12-30,0.10163567960262299,0.10216776374173854,0.09950670363174464,0.10057150218990021,25401600
1986-12-31,0.10269981622695923,0.1042960771448246,0.10163563923688632,0.10163563923688632,23356800
1987-01-02,0.10163567960262299,0.10376403442806853,0.10110358632901577,0.10269985701534576,12643200
1987-01-05,0.10748866200447083,0.108552839528069,0.10110359686288169,0.10163569019192709,48499200
1987-01-06,0.10908490419387817,0.10961699742766647,0.10695654952770696,0.10748864276149525,40032000
1987-01-07,0.11493853479623795,0.11493853479623795,0.10908494091560605,0.10908494091560605,60998400
1987-01-08,0.11866312474012375,0.11972792333109901,0.11547059240355381,0.11547059240355381,61488000
1987-01-09,0.1234525591135025,0.12398465248665341,0.11813105904340467,0.1186631432820622,63705600
1987-01-12,0.13143451511859894,0.13249869278982238,0.12238838833486297,0.12345256600608641,128793600
1987-01-13,0.12770919501781464,0.13037025407239738,0.12558084103650238,0.13037025407239738,76320000
1987-01-14,0.12770919501781464,0.12824127894589868,0.12504874797393029,0.12770919501781464,69465600
1987-01-15,0.13462701439857483,0.13781954682890202,0.12770925335580074,0.12770925335580074,117014400
1987-01-16,0.13143451511859894,0.1346270389977754,0.1287734543622036,0.1346270389977754,65433600
1987-01-19,0.13622333109378815,0.13622333109378815,0.1287734742344753,0.13143453540152455,88243200
1987-01-20,0.13835160434246063,0.14154474795768762,0.1356911567715429,0.1362232499395224,95760000
1987-01-21,0.14420519769191742,0.1479298227561112,0.1356911674023104,0.13835161518166175,108489600
1987-01-22,0.15857283771038055,0.15910492184623692,0.13994851364717584,0.14420521413750154,116035200
1987-01-23,0.1436731219291687,0.16495789287921525,0.1436731219291687,0.15857282880074308,317894400
1987-01-26,0.14633353054523468,0.14792980080285195,0.1399484769182332,0.1447372694221066,116553600
1987-01-27,0.15218715369701385,0.15431549926913113,0.14633356167568815,0.14633356167568815,114105600
1987-01-28,0.15271922945976257,0.15484758392274692,0.14792981533996583,0.1521871362767714,76723200
1987-01-29,0.14633353054523468,0.15431546644063016,0.14314100829897855,0.1527192144519913,79228800
1987-01-30,0.1556457132101059,0.15591174608974795,0.14420518497774848,0.14633353935978227,104169600
1987-02-02,0.15537968277931213,0.15857282678894,0.15537968277931213,0.15564573396340808,46915200
1987-02-03,0.15271922945976257,0.15697593838573126,0.15005878181378707,0.15537966797124794,59328000
1987-02-04,0.15325132012367249,0.15378340419514203,0.15112296556881333,0.15271923605220294,31737600
1987-02-05,0.15218715369701385,0.15431549926913113,0.1505908922343031,0.15325133105031807,42652800
1987-02-06,0.14659957587718964,0.1529852503967892,0.14580144077996154,0.1521871152995611,45619200
1987-02-09,0.14526937901973724,0.14633355633419667,0.1444712528847608,0.14633355633419667,136080000
1987-02-10,0.14580146968364716,0.14580146968364716,0.14207685371569623,0.14526937646851665,44668800
1987-02-11,0.15271922945976257,0.15271922945976257,0.1463335449254825,0.1463335449254825,60307200
1987-02-12,0.16336160898208618,0.16415974421048807,0.1527192335086662,0.1527192335086662,185731200
1987-02-13,0.16176535189151764,0.16548995848586767,0.15804072702818747,0.16336160403096187,81763200
1987-02-17,0.16282953321933746,0.1633616173090669,0.1580407398738092,0.16176536503987857,70732800
1987-02-18,0.15271922945976257,0.16548995911401546,0.1521871362767714,0.1628295206025301,128592000
1987-02-19,0.14633353054523468,0.15218712132128914,0.1447372694221066,0.15218712132128914,317750400
1987-02-20,0.14473728835582733,0.14633354968776935,0.1426089338235777,0.14633354968776935,87897600
1987-02-23,0.1537834256887436,0.1559117805410731,0.14154477784414587,0.14473731012264016,125913600
1987-02-24,0.16123329102993011,0.16176539348219782,0.15378343651153095,0.15378343651153095,120816000
1987-02-25,0.15857283771038055,0.1641597668093304,0.15750804829323883,0.16123327665864556,65001600
1987-02-26,0.16442589461803436,0.16921531175553406,0.1553797658725087,0.1585729115897507,145209600
1987-02-27,0.16336160898208618,0.16548996350149764,0.16070117040006707,0.16442579537628227,37555200
1987-03-02,0.15857283771038055,0.16336163147105423,0.15750804829323883,0.16336163147105423,79516800
1987-03-03,0.15857283771038055,0.16016910838693285,0.1564438617525429,0.15857283771038055,81100800
1987-03-04,0.16974733769893646,0.17027942189950665,0.15804077279596068,0.15857285699653087,98179200
1987-03-05,0.17772921919822693,0.18145384393597877,0.16974728281785717,0.16974728281785717,128188800
1987-03-06,0.17719721794128418,0.17879348904153244,0.17293988604102029,0.1777293022183709,63561600
1987-03-09,0.17400401830673218,0.1777292464929083,0.17293983181723707,0.17719716238265193,38275200
1987-03-10,0.17932558059692383,0.1814539360606426,0.1734719773588309,0.1740040799265022,74102400
1987-03-11,0.18198588490486145,0.18305005271015248,0.17985753102530416,0.18198588490486145,43862400
1987-03-12,0.18278411030769348,0.18411432985678955,0.17772926505973785,0.181985974924439,71337600
1987-03-13,0.1761324405670166,0.18411438123444068,0.17240781382878917,0.1827841613141429,105120000
1987-03-16,0.175068199634552,0.17560028378464537,0.1697473215956508,0.17560028378464537,88473600
1987-03-17,0.18092180788516998,0.18198597622445503,0.17453612189703818,0.1750682060666807,54547200
1987-03-18,0.19050009548664093,0.19209634865188796,0.18198605105029866,0.18198605105029866,119347200
1987-03-19,0.19422464072704315,0.19422464072704315,0.18730749114097797,0.19050003296161475,62812800
1987-03-20,0.19209624826908112,0.1942246029795317,0.19103208004834699,0.1942246029795317,38246400
1987-03-23,0.19076602160930634,0.1947566796888824,0.1889037181593005,0.19209624096916503,67478400
1987-03-24,0.19209624826908112,0.19316043475879757,0.18624266537167952,0.18624266537167952,69609600
1987-03-25,0.19129815697669983,0.19316047919488058,0.18996793726027728,0.19209629246035065,33840000
1987-03-26,0.18996790051460266,0.19156417117313612,0.1894358163847525,0.19129811997371954,33379200
1987-03-27,0.1952887624502182,0.1995460741585191,0.19103205361825076,0.19103205361825076,120873600
1987-03-30,0.20593196153640747,0.20593196153640744,0.1883718008413037,0.1952889549441603,186134400
1987-03-31,0.20593196153640747,0.21072075912538527,0.2032708993153829,0.2032708993153829,125337600
1987-04-01,0.19369255006313324,0.2101885303148462,0.1926283634020307,0.2059318202084066,259430400
1987-04-02,0.2022065967321396,0.20646392848053224,0.1968857176131071,0.1968857176131071,159955200
1987-04-03,0.2123168706893921,0.21338103900793734,0.20220655917283592,0.20220655917283592,155606400
1987-04-06,0.21125267446041107,0.21284894513436006,0.20752806724650766,0.21231686099937144,98956800
1987-04-07,0.20007814466953278,0.2112526018867861,0.20007814466953278,0.2112526018867861,73728000
1987-04-08,0.20593196153640747,0.20806031805028624,0.20007837367906361,0.20007837367906361,106214400
1987-04-09,0.2022065967321396,0.20593184422242647,0.2006103439578223,0.20593184422242647,71568000
1987-04-10,0.20353682339191437,0.2038028563715876,0.20167450118926994,0.20220658541760275,43372800
1987-04-13,0.19688571989536285,0.20327078587360856,0.1958209302212368,0.20327078587360856,50256000
1987-04-14,0.20007814466953278,0.20327066665169,0.19369246129102685,0.19688560441839864,87379200
1987-04-15,0.20433492958545685,0.20646390579855114,0.2016744903182146,0.2016744903182146,95961600
1987-04-16,0.20965641736984253,0.21391310862360194,0.20380281606341227,0.20433490018650935,188092800
1987-04-20,0.2038029134273529,0.21178485503943045,0.2032708290500601,0.2096565175302592,100310400
1987-04-21,0.20699596405029297,0.2085922347181325,0.1995461102365881,0.20380281983817145,113184000
1987-04-22,0.20965641736984253,0.2101885014929396,0.2069959602163916,0.2069959602163916,74678400
1987-04-23,0.20965641736984253,0.21178475386223086,0.20646387609329453,0.20965641736984253,48326400
1987-04-24,0.21072062849998474,0.21178479696274882,0.2069960023423376,0.20965646003722072,54172800
1987-04-27,0.21072062849998474,0.21231689946311733,0.2069960023423376,0.21072062849998477,53107200
1987-04-28,0.2261524200439453,0.22668452253708796,0.20859227047281637,0.2107206256384282,111081600
1987-04-29,0.2197667509317398,0.23200540053665566,0.21976675093173983,0.22615241928365346,85161600
1987-04-30,0.22136299312114716,0.22615240857926228,0.21657419880853263,0.21976674052959919,88041600
1987-05-01,0.22349132597446442,0.22402342838776673,0.21870253213762803,0.22136297112820563,37843200
1987-05-04,0.22774866223335266,0.22934493297328748,0.2224271629800949,0.22349133129406215,34531200
1987-05-05,0.24637307226657867,0.24637307226657867,0.2282808168982921,0.2282808168982921,110995200
1987-05-06,0.24051937460899353,0.24850133052531537,0.2394552063829949,0.24637297580433568,153504000
1987-05-07,0.2516939640045166,0.2522260483511825,0.23892322719390782,0.2405194802339055,289699200
1987-05-08,0.26925402879714966,0.272979275678581,0.2522259651467821,0.2522259651467821,150048000
1987-05-11,0.26180416345596313,0.2692540174915626,0.2615381305160548,0.2692540174915626,127382400
1987-05-12,0.2527579963207245,0.26446516015183696,0.249033371634937,0.2618041006319705,148464000
1987-05-13,0.2591436803340912,0.2602078667195401,0.25435488727202227,0.25435488727202227,73382400
1987-05-14,0.2612721025943756,0.266061518043871,0.2591437475404902,0.2591437475404902,59961600
